broadcast,id,user,content
1.1,3283,Vickie???? @VickieButler_,Are those birds like exotic seagulls or what??? #planetearth2
1.1,3294,Clare-?ROCKETGIRL? @clare666,Watching the incredible  #planetearth2 in HD thanks to the amazing works of Sir Attenborough & @BBCOne ????
1.1,3305,el patrón @robbybobbybro,That albatross bitch better not have stood him up #planetearth2
1.1,3316,sav? @brrSav,"Poor thing, you can do better than her anyways #planetearth2"
1.1,3327,margs @zawedde_,Proper missed David #planetearth2
1.1,3338,Jacqueline Bennett @jacquelinebnt,I've never been so invested in a baby iguana escaping a snake. #planetearth2 is SO DANG GOOD
1.1,3349,Arron Price @AGP_ONE3,I wish I was as good looking as that albatross #PlanetEarth2
1.1,3360,Austin Ventour @austinventour,#planetearth2 ive never seen anything this amazing
1.1,3371,Giles Badger @ratelbadger,"Marine iguanas vs racer snake, epic drama in the natural world. Love it! #planetearth2"
1.1,3382,Kathleen Cumming @KAC2112,Holy crap those snakes! ?????? #planetearth2
1.1,3393,Ken White @LegomanstPix,#planetearth2 pops head out of the sand....nope..I'm heading back into my shell...mom!
1.1,3404,Ross @ross89wat,How the fuck did that get away from the snakes? Was fucking millions of them! What a boy! #planetearth2
1.1,3415,Lois @Lois_Causey,"My nightmare for tonight sorted, being chased by a gang of snakes #planetearth2"
1.1,3426,Felicity BAUMFLOUGH @Baumflough,Seeing that snake jumping up a rock after a baby was NOT pleasant! :^o It'll only get worse from now on... #planetearth2
1.1,3437,yu-kiu?? @uqtang,#planetearth2 is so good bye
1.1,3448,Brett Phipps @InverteBrett,Also if you're watching XFactor and not #planetearth2 you're a dick
1.1,3459,Amy Gray @amyelizgray,That albatross somehow looks like the Pixar version of itself #planetearth2
1.1,3470,John Spilsbury @JohnSpilsbury,Those snakes are horrible! #TeamIguana #PlanetEarth2
1.1,3481,Steven Moore @MrStevenMoore,'Tears of an Albatross' #planetearth2
1.1,3492,Neil A Williams @neilaw777,"Ah, so this is why I pay my licence fee. Awesome. #planetearth2"
1.1,3503,Samantha Sharp @Samantha5harp,Where's a Barry White single when you need it?! #planetearth2 #snakes #thesimpsons ????
1.1,3514,rach @rachelhanloo,how do they get this footage it's bloody brilliant ?? #planetearth2
1.1,3525,Áine Ryan @AineSays,I'm gonna need a contouring and smokey eye lesson from this bird you guys #planetearth2
1.1,3536,BCBCFBCFCOK @ben2304,#planetearth2 In all seriousness this is tele gold. Beautiful camera work and amazing narrative. Pure Sunday night stuff.
1.1,3547,Robert Bowden @BobbyBowds,David Attenborough really can do no wrong!! #planetearth2
1.1,3558,nay nay @NaomiChilton,Why does this bird look like a render? He doesn't look real #planetearth2
1.1,3569,Daniel Pashley @eurodan,"Iguana to bored offspring: ""It's alright for you. In my day, we were chased by snakes down a beach as soon as we were born!"" #planetearth2"
1.1,3580,52% @corbynout1,Best. Nature. Cinematography. Ever. #planetearth2
1.1,3603,Craig Richardson @craigrich83,Never seen snakes hunt in packs before. Wife is terrified! ????????#planetearth2
1.1,3632,Tom Smith @Schmeid,These seagull things look like CGI #planetearth2
1.1,3643,Jordan Bacon @papa__b,#teambabyiguana all the way #planetearth2
1.1,3654,Josephine ?? @josephinehardy_,FUCKIN GO ON SON ESCAPIN LIKE A WARRIOR #planetearth2
1.1,3665,Euan @EuanGEsq,Where is she? #albatross #planetearth2
1.1,3676,Elyndys @elyndys,First sighting of @pengvinvsed's rellys in #planetearth2
1.1,3687,tilly @TillyManaton,The albatross is clearly better at blending than I will ever be #planetearth2
1.1,3698,Steve @steve0761,Nobody does it better #planetearth2
1.1,3709,Nadine @nadineshambrook,"No idea why I'm watching #planetearth2, I can't handle it ???????? the poor iguanas ??"
1.1,3720,Thomas Shanahan @clifford0584,?? Stuff nightmares are made of #planetearth2
1.1,3731,Nicola Ward @NWard1111,Fabulous Sunday evening entertainment- willing on the marine iguanas to cross the snake pit on @BBCOne #planetearth2 Lovely @davidattenburro
1.1,3754,Paula Nolan @MrsWembley42,@BBCEarth You know #PlanetEarth2 is brilliant when you're talking to the TV and cheering for the Iguana ????????
1.1,3765,Foxy @1Wholehuman,Oooo lots of #donaldtrumps in the Galapagos #planetearth2
1.1,3792,Julia Pal @greedyJulia,Bloody hell. Those snakes. *cancels holiday to the Galapagos* #planetearth2 ??????
1.1,3803,Poppy @PoppyStarkie,"Albatrosses are the most hardcore birds (also super-intense looking, apparently). #planetearth2"
1.1,3814,Decza @DeclanMcCreton,Fuck yeah baby iguana you the real MVP #planetearth2
1.1,3825,Nicole Lelliott @cleofly03,Who else was cheering on the iguana in its escape from the snake? #planetearth2
1.1,3836,Daniel Curtis @Fortune008,"#planetearth2 completely winning the weekend. @BBC and @BBCEarth, pats on backs all round. Fantastic work again."
1.1,3859,Jim Hume @Jiimbo_Baggins,A very handsome Albatross #planetearth2
1.1,3885,Mikey @Poppaparker,"Swimming sloths, dragons and killer snakes. This is awesome. #planetearth2"
1.1,3896,Tom @HeresBrucey,These Albatross look fake #planetearth2
1.1,3907,Stuart Mayell @StuartMayell,That's one serious looking albatross. #planetearth2
1.1,3918,Rachel McLafferty @themaidmarian,My mum just had to go and stand in the bathroom during the snake scene because she couldn't cope!  #planetearth2
1.1,3929,Claire Murphy @jerpoint82,"If you're not watching  #planetearth2 you should be, unbelievable stuff????"
1.1,3940,Jay @jbranchphotos,Planet Earth just gets better and better!  Loving the new series!  #planetearth2 #bbc #DavidAttenborough ??????
1.1,3975,Sarah Allen @sarahmayallen,"If I was a cameraman on planet earth, I would be so ridiculously proud of the shots they get, incredible scenes ?? #planetearth2"
1.1,3986,Greg @GregBennett186,If you think Brexit and the US elections are full of drama wait until you watch this episode of #planetearth2
1.1,3997,Douglas Ross @dougieross,Stunning sequence on #planetearth2 with racer snakes and baby iguanas. #BBC natural history programming at its best.
1.1,4008,Emily Prince @emily_prince,The way all those snakes appeared was crazy! #PlanetEarth2
1.1,4019,Jamie-Lee @Palejamm,Those snakes are on another level. #planetearth2
1.1,4030,Rich Lewis @Richwithtea,Those albatross. They're so pretty. Would love to tag some. #planetearth2
1.1,4041,Liam Callaghan @LiamTCal95,THERE'S PENGUINS!!!! ????????????????????????#PlanetEarth2 I LOVE PENGUINS
1.1,4052,??*TigridiaPhotos*?? @TigridiaPhotos,I quite fancied visiting the Galápagos Islands. Now I have an irrational fear of snakes. Thank you David Attenborough ?????? #PlanetEarth2
1.1,4063,Lewis Young @LewisYoung7,"Fuck the birds, let's get back to that rapid lizard dodging snakes like its a 100 yard dash in NFL! #PlanetEarth2"
1.1,4074,Auntie Carol @mackemmariner,She's probably got caught up in some discarded fishing nets. Poor albatross.  #planetearth2
1.1,4085,Emma Williams @alfiejack4,Everyone is glued to tv. Love Planet Earth #planetearth2
1.1,4096,E G Baldwin @SportphotoLDN,The albatross looks like a cartoon character #planetearth2
1.1,4107,4 @4eyes_,Bitch had better show #PlanetEarth2
1.1,4118,(((Duncan Gates))) @Duncan_Gates,OH GOD NOT A LOVELORN ALBATROSS ALREADY CMON GUYS #planetearth2
1.1,4129,Kat @katsav,Where is Mrs Albatross?!! #planetearth2
1.1,4140,Cristina George @Crissietoff,Great of the @BBC to make #planetearth2 just in time to stop us believing that this world is imploding and give us something to smile about
1.1,4151,Mark Murphy @MarkGlennMurphy,Wow #planetearth2 is jaw dropping ! Well done #BBC the bit with the snakes was incredible.
1.1,4162,Paul O'Mahony @PaulOMahony,#planetearth2 omg..... like a real life horror film!!!! Run iguana RUN!!!!!!
1.1,4173,Séan Doyle @SeanDoylee14,So jealous of everyone rn #PlanetEarth2
1.1,4184,Alice Dobson @alicedobson,Well that was intense... #planetearth2
1.1,4195,David Bowler @Bowler39,Boss this like. Some of it doesn't even look real #planetearth2
1.1,4206,sohelena @itssohelena,That iguana and snake chase scene was intense! Run little iguana!! ?? #planetearth2
1.1,4217,Andrew Martin @ajmartin90,"These nasty baby-Iguana-ambushing snakes can do one. That little Iguana has mugged them right off there. Take a bow, son. #PlanetEarth2"
1.1,4228,LUKE CLARK @LucasJamesClark,What beautiful looking birds Albatross's are #planetearth2
1.1,4239,Charli Appleton @charliappleton,Jesus that was horrific! #planetearth2
1.1,4250,Richard Whitbread @Richwhitty63,"""What A Wonderful World"" sang Louis Armstrong and watching #planetearth2 @BBCOne he was absolutely bang on!! #mustwatch"
1.1,4261,Alya Al-Sultani @Alyaalsultani,We all just saw a sloth swimming for sex and not getting any. Feeling less bad about your Tinder situations now I hope. #planetearth2
1.1,4272,Emma Jones @MakeandFable,"Oh no,  please tell me Mr albatross gets his wifey back? #PlanetEarth2"
1.1,4283,Saiki Kusuo @CDQuality,"She doesn't love you bro, just move on. #PlanetEarth2"
1.1,4306,kuti @f0la_,"LOOOOL I'm telling you, Miss Albatross is getting beaked by homewreker #planetearth2"
1.1,4317,Ross Curtis @RossCurtis,Them snakes on #planetearth2 are what hell is made of. RUNN IGUANNAAAA RUNNNNNN !!! ??????
1.1,4328,Nick Locke @thatmrlocke,"Those snakes! That's one of the most thrilling, creepy, unnerving bits of TV this year. #planetearth2"
1.1,4339,Sian Rogers @RogersSian,baby marine iguana defeats the evil snakes! #planetearth2 I guess they knew they'd just filmed most exciting moment in telly this year?
1.1,4350,samantha @samanthakilford,That iguana snake chase was the most stressful thing I have witnessed #planetearth2
1.1,4361,Katy?? @KatyLouise1989,Typical woman! Always late ???? #planetearth2
1.1,4372,David Powles @David_Powles,Forget #GameofThrones or #TheWalkingDead baby iguana escaping the clutches of those nasty snakes is the best TV drama of 2016. #planetearth2
1.1,4383,Matthew Rich @matt_rich97,#planetearth2 more like lots of different animals are doing it and let's see if they can get the pussy
1.1,4394,anna @THEKAMALAKHANS,These shots are stunning and has me in awe #planetearth2
1.1,4405,Dudley Cruse @dudleycruse,Phillip is watching the penguins on #planetearth2
1.1,4428,Adam Smith @adamreidsmith,#PlanetEarth2 comes out tonight and I am SO excited.
1.1,4439,gwen @xrizona,Inspired by these baby iguanas #planetearth2
1.1,4450,Josh @josh_bunty,This albatross is more romantic than 99% of humans #planetearth2
1.1,4461,Nathan Arbuckle @nnathan_aa,The most intense thing every is watching an animal being chased by predators in #planetearth2
1.1,4472,Neil Foster @foster68,Those snakes on #planetearth2 ... ????
1.1,4483,Silly Old Sod @silly_old_sod,Racer snakes. No. Just no. #planetearth2
1.1,4494,Mark Forbes @SCN_ZBOYD,#planetearth2 an excessive amount of snakes on that plain ?? someone call @SamuelLJackson amazing tv @BBCOne ??
1.1,4505,princess pip?? @pipvh,why this albatross got a better smokey eye than me ???? #planetearth2
1.1,4516,Sarah Daniels @SarahDaniels713,she's going to show up isnt she I'm not emotionally stable enough right now to cope with sadness #planetearth2
1.1,4527,? N D R E W @AndrewLythgoe,How beautiful is that albatross ?? #planetearth2
1.1,4538,Victoria Jowett @vika_babbles,"Oh god, she's not standing him up...?  #planetearth2"
1.1,4549,The Dining Room @eldiningroomi,...and here's some cute penguin dudes chillling out in a for.... AAHHHHHH SNAKES #planetearth2
1.1,4560,JLB @JakeLB12,That lizard is a hero #planetearth2
1.1,4571,Adam Weston @AW15_,Well those snakes coming out of the rocks on #planetearth2 are enough to keep my nightmares going for a few weeks ??????????
1.1,4582,Melissa Burnside @melissaburnside,Oh I love penguins #planetearth2 ??
1.1,4593,Kano? @KanoDattani,That looks like a cgi. #planetearth2
1.1,4604,Tom Richards @TomJRichardsUK,Incredible scenes! #SOmanysnakes #PlanetEarth2
1.1,4615,Debbie Denton @DentonDebs,I never much liked Iguanas but they have gone up in my estimation - still hate snakes #planetearth2
1.1,4626,King Bing @benjamyn,#planetearth2 the snake chase scene was amazing ??
1.1,4637,Jell @itsjellen,"My dad watching #planetearth2 ""it's more competitive than watching the grand national"" ????"
1.1,4648,Al @AliceCoker94,Jess is convinced this bird is computer generated #planetearth2 ffs
1.1,4659,James McCrory @Jamezmcc,That Iguana showed more elusiveness than Ezekiel Elliot. What a run! #planetearth2 #NFL
1.1,4670,Dave Willis @imdavewillis,Damn! Thankful I'm not an iguana #planetearth2 #snakesareevil
1.1,4693,penny green @pennygreen3,Not a lonely albatross so soon after the mad baby iguana dash #planetearth2
1.1,4704,Emma Wheatley @EmmaAWheatley,"Awww, long distance relationships suck in the animal world too! ?? #PlanetEarth2"
1.1,4715,James Matthews @JamesJMatthews,Wow! Just wow! #PlanetEarth2 @Sir_Attenboroug @BBCEarth
1.1,4726,Laura Walton @LJWobbleton,Hatchlings running from snakes like #planetearth2
1.1,4737,Dan Kilburn @dkilburn1,"Just cheered on an iguana when it was running away from snakes, what an effort it was as well #planetearth2"
1.1,4748,Lily @Lilo_Lil,"So #planetearth2 has its very own Love Island! Also, so happy I bought an HD TV with a sound bar."
1.1,4759,Enrico Palazzo @DoeNathan,Those snakes are like something out of a nightmare #planetearth2
1.1,4770,emfry @MLKFRY,"#planetearth2 literally has me on the edge of my seat, craaaaaazy ??"
1.1,4781,neil watkins @welshope,"Oh !!! My God , Racer Snakes !!!!! #planetearth2"
1.1,4792,Alice Richardson @thoughtalice,This albatross is my spirit animal #waitingforadate #PlanetEarth2
1.1,4803,James Elfer @JamesElfer,"In 30mins #planetearth2 has become the most harrowing, nail-biting, epic thing on the telly. Mesmerising stuff."
1.1,4814,tracey markham @summergreetings,Phew!!!...so happy 2 made it #planetearth2 #novoiceleft
1.1,4825,LollyPower @LollyPower,"Everyone was shouting ""RUNNN"" right ? #planetearth2"
1.1,4836,? Emma Dalton ? @MrsEmmaDalton,"This Planet Earth has got my nerves gone! Screaming ""Go Ed Lad!"" To an Iguana #planetearth2 #teamiguana"
1.1,4847,Jody @JCoxy1,"Ive been an emotional, moody mess this weekend and these lonely animals on #planetearth2 are not helping ??"
1.1,4858,Sam Waterhouse @_Swag_Money__,That iguana escaping is the biggest emotional roller coaster I've been on in a long while #planetearth2 #startedfromthebottom
1.1,4869,Natasha Barrett @mufasabarrett,Why do all the animals have such sad love lives :( #planetearth2
1.1,4880,Lester @Eastridinghoney,"Racer snakes. Pack hunting scaly, but fast, devils. Who knew? #planetearth2"
1.1,4891,Joanne Louise Parker @JoLouPar,Run baby run baby run baby run baby ruuuuuuuun! #PlanetEarth2 #iguanas #stressful
1.1,4902,Philippa Brady @PipBBunch,"Lots of yelling at the tv ""GO IGUANA GO!!!"" #planetearth2"
1.1,4913,??RIO?? @HindleRio,"Why the heck is that albatross prettier than me, it looked airbrushed! #PlanetEarth2"
1.1,4924,FAMBi @fayebedding,Seems we've been brought together by an Iguana. I love Twitter. #planetearth2
1.1,4935,Cha_S @amestris_star,Look how pretty those albatrosses are #planetearth2
1.1,4946,Con @ConnorDurnell,The way the snakes come out the rocks ?? #gangwars #planetearth2
1.1,4957,james warren @jamesywarren,"Guys, snakes are my worst nightmare ?????? I won't sleep tonight #planetearth2"
1.1,4968,Lou ?? @LouisaW,"Snakes in ultra HD: no way, nuh uh, no thank you #PlanetEarth2"
1.1,4979,Stephen Le Quesne @SLeQuesne,"The biology, ecology & stories of Albatrosses really get to me. If ever there was an animal that summed up the natural world #planetearth2"
